513, 94, 25, 2
1201, 179, 51, 1
1503, 239, 75, 8
121, 31, 2, 1
264, 48, 2, 0
485, 79, 17, 3
885, 133, 30, 4
1445, 264, 38, 4
283, 58, 12, 5
444, 81, 26, 4
157, 31, 3, 0
364, 77, 17, 5
652, 114, 33, 4
1341, 214, 260, 54
236, 43, 22, 4
298, 55, 14, 2
370, 63, 14, 3
453, 72, 9, 2
136, 23, 3, 0
873, 162, 19, 4
180, 32, 6, 2
99, 18, 1, 0
1235, 235, 102, 20
181, 37, 10, 0
22, 12, 0, 0
587, 101, 41, 4
181, 31, 12, 3
537, 80, 26, 4
180, 42, 3, 0
193, 32, 9, 3
360, 82, 9, 1
208, 43, 17, 4
422, 81, 28, 8
66, 15, 2, 2
50, 12, 0, 0
481, 108, 12, 2
404, 88, 24, 3
8, 4, 2, 2
304, 88, 7, 0
179, 37, 8, 2
604, 99, 54, 4
153, 28, 21, 7
179, 40, 6, 0
125, 23, 8, 4
350, 62, 20, 6
54, 14, 0, 0
389, 64, 21, 2
209, 38, 11, 1
12, 5, 0, 0
959, 170, 64, 8
22, 5, 0, 0
74, 17, 1, 0
123, 23, 5, 3
261, 47, 24, 6
95, 19, 3, 1
47, 8, 5, 1
60, 13, 1, 1
67, 14, 3, 0
28, 12, 0, 0
91, 16, 5, 3
104, 19, 10, 1
44, 10, 1, 0
67, 16, 2, 0
55, 13, 3, 1
111, 21, 9, 2
100, 22, 12, 6
584, 105, 14, 2
90, 17, 0, 0
27, 7, 1, 1
64, 14, 3, 3
61, 11, 3, 2
104, 17, 7, 1
52, 11, 7, 2
138, 30, 14, 2
73, 14, 4, 2
59, 14, 0, 0
27, 6, 0, 0
64, 13, 2, 2
34, 7, 1, 1
196, 41, 10, 3
190, 36, 8, 2
6, 3, 0, 0
2, 2, 0, 0
75, 12, 2, 1
2, 2, 0, 0
4, 2, 0, 0
4, 2, 0, 0
16, 4, 0, 0
12, 4, 0, 0
15, 6, 1, 1
0, 0, 0, 0
0, 0, 0, 0
5, 2, 0, 0
4, 2, 0, 0
4, 2, 0, 0
2, 2, 0, 0
2, 2, 0, 0
189, 35, 14, 2
92, 18, 1, 1
5, 2, 0, 0
43, 12, 0, 0
83, 16, 4, 1
6, 4, 1, 0
22, 8, 2, 2
34, 7, 0, 0
60, 12, 0, 0
59, 17, 1, 0
42, 11, 2, 1
12, 3, 1, 1
38, 8, 6, 1
22, 6, 1, 0
4, 2, 0, 0
63, 15, 3, 1
4, 2, 0, 0
281, 52, 21, 2
8, 3, 0, 0
21, 6, 0, 0
71, 13, 3, 1
7, 2, 0, 0
23, 6, 2, 1
32, 11, 0, 0
24, 7, 0, 0
20, 9, 0, 0
26, 7, 2, 0
37, 8, 0, 0
22, 5, 0, 0
32, 7, 2, 2
6, 2, 0, 0
19, 5, 1, 1
27, 5, 0, 0
14, 6, 0, 0
42, 9, 2, 0
19, 5, 0, 0
4, 1, 0, 0
32, 7, 3, 1
397, 86, 73, 34
14, 5, 0, 0
26, 15, 0, 0
4, 2, 0, 0
10, 5, 1, 0
53, 12, 0, 0
36, 9, 2, 1
40, 13, 0, 0
42, 10, 2, 0
27, 6, 1, 1
17, 5, 1, 0
34, 7, 0, 0
33, 7, 2, 2
6, 3, 0, 0
6, 2, 0, 0
7, 2, 0, 0
24, 5, 0, 0
28, 7, 3, 1
10, 3, 0, 0
11, 6, 0, 0
21, 5, 0, 0
10, 3, 2, 2
38, 9, 0, 0
10, 3, 0, 0
14, 4, 0, 0
15, 4, 1, 1
33, 8, 0, 0
13, 4, 0, 0
42, 9, 1, 1
11, 4, 1, 0
28, 6, 0, 0
25, 5, 1, 1
11, 6, 0, 0
6, 2, 0, 0
19, 7, 0, 0
15, 4, 0, 0
15, 5, 0, 0
32, 7, 2, 2
13, 6, 0, 0
14, 3, 1, 1
22, 7, 0, 0
4, 2, 0, 0
6, 2, 0, 0
180, 42, 11, 2
14, 4, 1, 0
19, 5, 3, 1
12, 3, 1, 1
14, 4, 1, 1
12, 6, 1, 0
4, 2, 0, 0
10, 3, 2, 1
18, 4, 0, 0
10, 2, 0, 0
15, 5, 2, 0
10, 3, 0, 0
2, 1, 0, 0
13, 4, 1, 0
3, 2, 0, 0
2, 1, 0, 0
4, 2, 0, 0
4, 2, 0, 0
8, 2, 0, 0
3, 2, 0, 0
30, 6, 0, 0
11, 3, 0, 0
2, 1, 0, 0
12, 4, 0, 0
2, 1, 0, 0
2, 1, 0, 0
14, 6, 0, 0
3, 1, 0, 0
6, 3, 0, 0
4, 2, 0, 0
10, 3, 0, 0
11, 5, 0, 0
20, 4, 0, 0
0, 0, 0, 0
10, 4, 0, 0
11, 3, 1, 0
8, 4, 0, 0
0, 0, 0, 0
10, 3, 1, 1
4, 2, 0, 0
50, 12, 0, 0
29, 10, 0, 0
8, 2, 0, 0
4, 2, 0, 0
34, 7, 0, 0
0, 0, 0, 0
8, 2, 0, 0
6, 2, 0, 0
0, 0, 0, 0
4, 2, 0, 0
10, 3, 0, 0
7, 3, 0, 0
10, 2, 0, 0
4, 2, 0, 0
4, 2, 0, 0
4, 2, 0, 0
6, 2, 0, 0
4, 2, 0, 0
12, 3, 3, 1
8, 2, 1, 1
2, 2, 0, 0
0, 0, 0, 0
54, 15, 8, 5
4, 2, 0, 0
4, 2, 0, 0
2, 1, 0, 0
4, 2, 0, 0
6, 2, 0, 0
8, 4, 0, 0
7, 2, 1, 0
8, 4, 0, 0
10, 2, 0, 0
4, 2, 0, 0
11, 3, 2, 2
26, 5, 0, 0
17, 6, 0, 0
20, 5, 0, 0
12, 3, 0, 0
20, 6, 0, 0
4, 2, 0, 0
6, 2, 0, 0
18, 4, 2, 0
8, 3, 0, 0
4, 2, 0, 0
22, 5, 0, 0
4, 2, 0, 0
18, 3, 1, 1
12, 3, 0, 0
2, 2, 0, 0
4, 2, 0, 0
14, 4, 0, 0
10, 4, 0, 0
8, 4, 0, 0
2, 1, 0, 0
8, 3, 0, 0
14, 5, 0, 0
4, 2, 0, 0
6, 2, 0, 0
4, 2, 0, 0
4, 2, 0, 0
6, 2, 0, 0
10, 4, 0, 0
4, 2, 0, 0
4, 2, 0, 0
4, 2, 0, 0
4, 2, 1, 1
4, 2, 0, 0
8, 2, 0, 0
6, 2, 0, 0
4, 2, 0, 0
4, 2, 0, 0
4, 2, 0, 0
6, 2, 0, 0
4, 2, 0, 0
5, 2, 0, 0
6, 2, 0, 0
4, 2, 0, 0
2, 1, 0, 0
2, 2, 0, 0
8, 3, 1, 1
24, 8, 0, 0
0, 0, 0, 0
0, 0, 0, 0
